dateTime,passengersNumber,line,lineType
2022-04-04,0.0,B2,night
2022-04-05,0.0,B2,night
2022-04-06,0.0,B2,night
2022-04-07,0.0,B2,night
2022-04-08,23.0,B2,night
2022-04-09,0.0,B2,night
2022-04-10,0.0,B2,night
2022-04-11,0.0,B2,night
2022-04-12,0.0,B2,night
2022-04-13,0.0,B2,night
2022-04-14,10.0,B2,night
2022-04-15,26.0,B2,night
2022-04-16,109.0,B2,night
2022-04-17,9.0,B2,night
2022-04-18,0.0,B2,night
2022-04-19,0.0,B2,night
2022-04-20,0.0,B2,night
2022-04-21,0.0,B2,night
2022-04-22,39.0,B2,night
2022-04-23,68.0,B2,night
2022-04-24,0.0,B2,night
2022-04-25,0.0,B2,night
2022-04-26,0.0,B2,night
2022-04-27,0.0,B2,night
2022-04-28,0.0,B2,night
2022-04-29,26.0,B2,night
2022-04-30,12.0,B2,night
2022-05-01,0.0,B2,night
2022-05-02,0.0,B2,night
2022-05-03,0.0,B2,night
2022-05-04,0.0,B2,night
2022-05-05,0.0,B2,night
2022-05-06,27.0,B2,night
2022-05-07,56.0,B2,night
2022-05-08,0.0,B2,night
2022-05-09,0.0,B2,night
2022-05-10,0.0,B2,night
2022-05-11,0.0,B2,night
2022-05-12,0.0,B2,night
2022-05-13,26.0,B2,night
2022-05-14,78.0,B2,night
2022-05-18,0.0,B2,night
2022-05-19,0.0,B2,night
2022-05-20,35.0,B2,night
2022-05-21,42.0,B2,night
2022-05-22,0.0,B2,night
2022-05-23,0.0,B2,night
2022-05-24,0.0,B2,night
2022-05-25,0.0,B2,night
2022-05-26,0.0,B2,night
2022-05-27,51.0,B2,night
2022-05-28,174.0,B2,night
2022-05-29,0.0,B2,night
2022-05-30,0.0,B2,night
2022-05-31,0.0,B2,night
2022-06-01,0.0,B2,night
2022-06-02,0.0,B2,night
2022-06-03,42.0,B2,night
2022-06-04,118.0,B2,night
2022-06-05,0.0,B2,night
2022-06-06,1.0,B2,night
2022-06-07,0.0,B2,night
2022-06-08,0.0,B2,night
2022-06-09,0.0,B2,night
2022-06-10,81.0,B2,night
2022-06-11,35.0,B2,night
2022-06-12,0.0,B2,night
2022-06-13,0.0,B2,night
2022-06-14,0.0,B2,night
2022-06-15,0.0,B2,night
2022-06-16,0.0,B2,night
2022-06-17,37.0,B2,night
2022-06-18,118.0,B2,night
2022-06-19,0.0,B2,night
2022-06-20,0.0,B2,night
2022-06-21,0.0,B2,night
2022-06-22,0.0,B2,night
2022-06-23,15.0,B2,night
2022-06-26,0.0,B2,night
2022-06-27,0.0,B2,night
2022-06-28,0.0,B2,night
2022-06-29,0.0,B2,night
2022-06-30,0.0,B2,night
2022-07-03,0.0,B2,night
2022-07-04,0.0,B2,night
2022-07-05,0.0,B2,night
2022-07-06,0.0,B2,night
2022-07-07,0.0,B2,night
2022-07-08,48.0,B2,night
2022-07-09,46.0,B2,night
2022-07-10,0.0,B2,night
2022-07-11,0.0,B2,night
2022-07-13,0.0,B2,night
2022-07-14,0.0,B2,night
2022-07-15,87.0,B2,night
2022-07-16,197.0,B2,night
2022-07-17,0.0,B2,night
2022-07-18,0.0,B2,night
2022-07-19,0.0,B2,night
2022-07-20,0.0,B2,night
2022-07-21,0.0,B2,night
2022-07-22,50.0,B2,night
2022-07-23,138.0,B2,night
2022-07-24,33.0,B2,night
2022-07-25,0.0,B2,night
2022-07-26,0.0,B2,night
2022-07-27,0.0,B2,night
2022-07-28,0.0,B2,night
2022-07-29,44.0,B2,night
2022-07-30,36.0,B2,night
2022-07-31,0.0,B2,night
2022-08-01,0.0,B2,night
2022-08-02,0.0,B2,night
2022-08-03,0.0,B2,night
2022-08-04,0.0,B2,night
2022-08-05,27.0,B2,night
2022-08-06,118.0,B2,night
2022-08-07,0.0,B2,night
2022-08-08,0.0,B2,night
2022-08-09,0.0,B2,night
2022-08-10,0.0,B2,night
2022-08-11,0.0,B2,night
2022-08-12,41.0,B2,night
2022-08-13,370.0,B2,night
2022-08-14,349.0,B2,night
2022-08-15,266.0,B2,night
2022-08-16,250.0,B2,night
2022-08-17,127.0,B2,night
2022-08-18,100.0,B2,night
2022-08-19,407.0,B2,night
2022-08-20,358.0,B2,night
2022-08-21,0.0,B2,night
2022-08-22,0.0,B2,night
2022-08-23,0.0,B2,night
2022-08-24,0.0,B2,night
2022-08-25,0.0,B2,night
2022-08-27,1.0,B2,night
2022-08-28,0.0,B2,night
2022-08-29,0.0,B2,night
2022-08-30,0.0,B2,night
2022-08-31,0.0,B2,night
2022-09-02,39.0,B2,night
2022-09-03,50.0,B2,night
2022-09-04,0.0,B2,night
2022-09-05,7.0,B2,night
2022-09-06,0.0,B2,night
2022-09-07,0.0,B2,night
2022-09-08,18.0,B2,night
2022-09-09,0.0,B2,night
2022-09-10,54.0,B2,night
2022-09-11,0.0,B2,night
2022-09-12,0.0,B2,night
2022-09-13,0.0,B2,night
2022-09-14,0.0,B2,night
2022-09-15,0.0,B2,night
2022-09-16,49.0,B2,night
2022-09-17,141.0,B2,night
2022-09-18,0.0,B2,night
2022-09-19,0.0,B2,night
2022-09-20,0.0,B2,night
2022-09-21,0.0,B2,night
2022-09-22,0.0,B2,night
2022-09-23,28.0,B2,night
2022-09-24,162.0,B2,night
2022-09-25,0.0,B2,night
2022-09-26,0.0,B2,night
2022-09-27,0.0,B2,night
2022-09-28,0.0,B2,night
2022-09-29,0.0,B2,night
2022-10-09,0.0,B2,night
2022-10-10,0.0,B2,night
2022-10-11,22.0,B2,night
2022-10-12,0.0,B2,night
2022-10-13,0.0,B2,night
2022-10-14,22.0,B2,night
2022-10-15,103.0,B2,night
2022-10-16,0.0,B2,night
2022-10-17,0.0,B2,night
2022-10-18,0.0,B2,night
2022-10-19,0.0,B2,night
2022-10-20,0.0,B2,night
2022-10-21,41.0,B2,night
2022-10-23,0.0,B2,night
2022-10-24,0.0,B2,night
2022-10-25,0.0,B2,night
2022-10-26,0.0,B2,night
2022-10-27,0.0,B2,night
2022-10-28,30.0,B2,night
2022-10-29,81.0,B2,night
2022-10-31,218.0,B2,night
2022-11-01,0.0,B2,night
2022-11-02,0.0,B2,night
2022-11-03,0.0,B2,night
2022-11-05,97.0,B2,night
2022-11-06,0.0,B2,night
2022-11-07,0.0,B2,night
2022-11-08,0.0,B2,night
2022-11-09,0.0,B2,night
2022-11-10,0.0,B2,night
2022-11-12,91.0,B2,night
2022-11-13,0.0,B2,night
2022-11-14,0.0,B2,night
2022-11-15,0.0,B2,night
2022-11-16,0.0,B2,night
2022-11-17,0.0,B2,night
2022-11-18,19.0,B2,night
2022-11-20,0.0,B2,night
2022-11-21,0.0,B2,night
2022-11-23,0.0,B2,night
2022-11-24,0.0,B2,night
2022-11-25,30.0,B2,night
2022-11-28,0.0,B2,night
2022-11-29,0.0,B2,night
2022-11-30,0.0,B2,night
2022-12-01,0.0,B2,night
2022-12-02,23.0,B2,night
2022-12-04,0.0,B2,night
2022-12-05,8.0,B2,night
2022-12-06,0.0,B2,night
2022-12-07,14.0,B2,night
2022-12-08,0.0,B2,night
2022-12-09,0.0,B2,night
2022-12-11,0.0,B2,night
2022-12-12,0.0,B2,night
2022-12-13,0.0,B2,night
2022-12-14,0.0,B2,night
2022-12-15,0.0,B2,night
2022-12-16,37.0,B2,night
2022-12-18,0.0,B2,night
2022-12-19,0.0,B2,night
2023-02-21,0.0,B2,night
2023-02-22,0.0,B2,night
2023-02-23,0.0,B2,night
2023-02-24,0.0,B2,night
2023-02-26,0.0,B2,night
2023-02-28,0.0,B2,night
2023-03-01,0.0,B2,night
2023-03-02,0.0,B2,night
2023-03-03,31.0,B2,night
2023-03-05,0.0,B2,night
2023-03-06,0.0,B2,night
2023-03-07,0.0,B2,night
2023-03-08,0.0,B2,night
2019-04-13,315.0,B3,night
2019-04-06,225.0,B3,night
2019-04-19,81.0,B3,night
2019-04-20,215.0,B3,night
2019-05-04,178.0,B3,night
2019-05-24,63.0,B3,night
2019-06-01,349.0,B3,night
2019-06-21,102.0,B3,night
2019-05-10,91.0,B3,night
2019-05-11,273.0,B3,night
2019-05-31,140.0,B3,night
2019-06-23,75.0,B3,night
2019-05-03,69.0,B3,night
2019-07-12,247.0,B3,night
2019-05-18,344.0,B3,night
2019-04-21,22.0,B3,night
2019-06-28,115.0,B3,night
2019-04-12,61.0,B3,night
2019-07-06,204.0,B3,night
2019-04-26,52.0,B3,night
2019-04-27,250.0,B3,night
2019-06-07,111.0,B3,night
2019-07-13,316.0,B3,night
2019-04-17,53.0,B3,night
2019-04-30,60.0,B3,night
2019-05-17,58.0,B3,night
2019-05-25,207.0,B3,night
2019-04-05,79.0,B3,night
2019-06-29,230.0,B3,night
2019-07-19,111.0,B3,night
2019-04-18,37.0,B3,night
2019-06-22,218.0,B3,night
2019-10-11,91.0,B3,night
2019-10-31,148.0,B3,night
2019-11-22,78.0,B3,night
2019-11-23,299.0,B3,night
2020-01-24,66.0,B3,night
2020-02-29,238.0,B3,night
2019-08-12,625.0,B3,night
2019-08-16,648.0,B3,night
2019-09-14,261.0,B3,night
2019-10-19,327.0,B3,night
2019-11-09,104.0,B3,night
2019-12-06,79.0,B3,night
2019-12-07,130.0,B3,night
2020-01-11,211.0,B3,night
2020-01-20,737.0,B3,night
2020-01-25,194.0,B3,night
2020-03-06,61.0,B3,night
2020-03-07,123.0,B3,night
2019-08-03,251.0,B3,night
2020-01-01,537.0,B3,night
2020-02-07,67.0,B3,night
2020-02-15,285.0,B3,night
2020-03-13,13.0,B3,night
2019-07-28,21.0,B3,night
2019-08-24,216.0,B3,night
2019-09-21,400.0,B3,night
2019-10-18,64.0,B3,night
2019-12-05,68.0,B3,night
2019-07-20,227.0,B3,night
2019-07-26,103.0,B3,night
2019-09-20,65.0,B3,night
2020-01-03,60.0,B3,night
2019-11-16,266.0,B3,night
2019-07-24,317.0,B3,night
2019-08-02,102.0,B3,night
2019-08-10,1128.0,B3,night
2019-08-23,102.0,B3,night
2019-10-05,356.0,B3,night
2019-10-12,225.0,B3,night
2019-11-29,80.0,B3,night
2019-11-30,291.0,B3,night
2019-12-31,787.0,B3,night
2020-01-17,64.0,B3,night
2019-07-30,86.0,B3,night
2019-08-31,304.0,B3,night
2019-10-25,65.0,B3,night
2019-11-01,99.0,B3,night
2019-11-15,57.0,B3,night
2019-12-27,81.0,B3,night
2020-02-14,79.0,B3,night
2019-08-09,107.0,B3,night
2019-08-15,818.0,B3,night
2019-09-13,95.0,B3,night
2019-12-21,235.0,B3,night
2019-07-25,58.0,B3,night
2019-08-17,1138.0,B3,night
2019-09-07,246.0,B3,night
2020-01-05,63.0,B3,night
2019-08-11,507.0,B3,night
2019-08-14,968.0,B3,night
2019-10-04,73.0,B3,night
2019-12-24,243.0,B3,night
2020-01-10,55.0,B3,night
2019-07-27,252.0,B3,night
2019-09-06,71.0,B3,night
2020-02-28,96.0,B3,night
2019-08-13,685.0,B3,night
2019-10-26,407.0,B3,night
2019-12-20,93.0,B3,night
2020-01-04,200.0,B3,night
2020-01-19,1009.0,B3,night
2020-02-08,261.0,B3,night
2019-08-30,121.0,B3,night
2019-12-13,108.0,B3,night
2019-12-14,326.0,B3,night
2019-12-28,261.0,B3,night
2020-04-05,0.0,B3,night
2020-04-06,0.0,B3,night
2020-04-07,0.0,B3,night
2020-04-08,0.0,B3,night
2020-04-09,0.0,B3,night
2020-04-10,0.0,B3,night
2020-04-12,0.0,B3,night
2020-04-13,0.0,B3,night
2020-04-14,0.0,B3,night
2020-04-15,0.0,B3,night
2020-04-16,0.0,B3,night
2020-04-17,0.0,B3,night
2020-04-18,0.0,B3,night
2020-04-19,0.0,B3,night
2020-04-20,0.0,B3,night
2020-04-21,0.0,B3,night
2020-04-22,0.0,B3,night
2020-04-23,0.0,B3,night
2020-04-24,0.0,B3,night
2020-04-25,0.0,B3,night
2020-04-26,0.0,B3,night
2020-04-27,0.0,B3,night
2020-04-28,0.0,B3,night
2020-04-29,0.0,B3,night
2020-04-30,0.0,B3,night
2020-05-01,0.0,B3,night
2020-05-02,0.0,B3,night
2020-05-03,0.0,B3,night
2020-05-04,0.0,B3,night
2020-05-05,0.0,B3,night
2020-05-06,0.0,B3,night
2020-05-07,0.0,B3,night
2020-05-08,0.0,B3,night
2020-05-09,0.0,B3,night
2020-05-10,0.0,B3,night
2020-05-11,0.0,B3,night
2020-05-12,0.0,B3,night
2020-05-13,0.0,B3,night
2020-05-14,0.0,B3,night
2020-05-15,0.0,B3,night
2020-05-16,0.0,B3,night
2020-05-17,0.0,B3,night
2020-05-18,0.0,B3,night
2020-05-19,0.0,B3,night
2020-05-20,0.0,B3,night
2020-05-21,0.0,B3,night
2020-05-22,0.0,B3,night
2020-05-23,0.0,B3,night
2020-05-24,0.0,B3,night
2020-05-25,0.0,B3,night
2020-05-26,0.0,B3,night
2020-05-27,0.0,B3,night
2020-05-28,0.0,B3,night
2020-05-29,0.0,B3,night
2020-05-30,0.0,B3,night
2020-05-31,0.0,B3,night
2020-06-01,0.0,B3,night
2020-06-02,0.0,B3,night
2020-06-03,0.0,B3,night
2020-06-04,0.0,B3,night
2020-06-05,0.0,B3,night
2020-06-06,0.0,B3,night
2020-06-07,0.0,B3,night
2020-06-08,0.0,B3,night
2020-06-09,0.0,B3,night
2020-06-26,19.0,B3,night
2020-06-27,87.0,B3,night
2020-06-28,0.0,B3,night
2020-06-29,0.0,B3,night
2020-06-30,0.0,B3,night
2020-07-01,0.0,B3,night
2020-07-02,0.0,B3,night
2020-07-03,69.0,B3,night
2020-07-04,81.0,B3,night
2020-07-05,0.0,B3,night
2020-07-06,0.0,B3,night
2020-07-07,0.0,B3,night
2020-07-08,0.0,B3,night
2020-07-09,0.0,B3,night
2020-07-10,45.0,B3,night
2020-07-11,119.0,B3,night
2020-07-12,0.0,B3,night
2020-07-13,0.0,B3,night
2020-07-14,0.0,B3,night
2020-07-15,0.0,B3,night
2020-07-16,0.0,B3,night
2020-07-17,41.0,B3,night
2020-07-18,85.0,B3,night
2020-07-19,0.0,B3,night
2020-07-20,0.0,B3,night
2020-07-21,0.0,B3,night
2020-07-22,0.0,B3,night
2020-07-23,0.0,B3,night
2020-07-29,0.0,B3,night
2020-07-30,0.0,B3,night
2021-09-28,0.0,B3,night
2021-09-29,0.0,B3,night
2021-09-30,0.0,B3,night
2021-10-01,37.0,B3,night
2021-10-02,267.0,B3,night
2021-10-03,0.0,B3,night
2021-10-04,0.0,B3,night
2021-10-05,0.0,B3,night
2021-10-06,0.0,B3,night
2021-10-07,0.0,B3,night
2021-10-08,34.0,B3,night
2021-10-09,0.0,B3,night
2021-10-10,0.0,B3,night
2021-10-11,0.0,B3,night
2021-10-12,0.0,B3,night
2021-10-13,0.0,B3,night
2021-10-14,0.0,B3,night
2021-10-15,21.0,B3,night
2021-10-16,154.0,B3,night
2021-10-17,0.0,B3,night
2021-10-18,0.0,B3,night
2021-10-19,0.0,B3,night
2021-10-20,0.0,B3,night
2021-10-21,0.0,B3,night
2021-10-22,29.0,B3,night
2021-10-23,71.0,B3,night
2021-10-24,0.0,B3,night
2021-10-25,0.0,B3,night
2021-10-26,0.0,B3,night
2021-10-27,0.0,B3,night
2021-10-28,0.0,B3,night
2021-10-29,38.0,B3,night
2021-10-30,153.0,B3,night
2021-11-01,0.0,B3,night
2021-11-02,0.0,B3,night
2021-11-03,0.0,B3,night
2021-11-04,0.0,B3,night
2021-11-05,0.0,B3,night
2021-11-06,176.0,B3,night
2021-11-07,0.0,B3,night
2021-11-08,0.0,B3,night
2021-11-09,0.0,B3,night
2021-11-10,0.0,B3,night
2021-11-11,0.0,B3,night
2021-11-12,47.0,B3,night
2021-11-13,201.0,B3,night
2021-11-14,0.0,B3,night
2021-11-15,0.0,B3,night
2021-11-16,0.0,B3,night
2021-11-17,0.0,B3,night
2021-11-18,0.0,B3,night
2021-11-19,0.0,B3,night
2021-11-20,113.0,B3,night
2021-11-21,0.0,B3,night
2021-11-22,0.0,B3,night
2021-11-23,0.0,B3,night
2021-11-24,0.0,B3,night
2021-11-25,0.0,B3,night
2021-11-26,27.0,B3,night
2021-11-27,96.0,B3,night
2021-11-28,0.0,B3,night
2021-11-29,0.0,B3,night
2021-11-30,0.0,B3,night
2021-12-01,0.0,B3,night
2021-12-02,0.0,B3,night
2021-12-03,33.0,B3,night
2021-12-04,219.0,B3,night
2021-12-05,32.0,B3,night
2021-12-06,0.0,B3,night
2021-12-07,12.0,B3,night
2021-12-08,0.0,B3,night
2021-12-09,0.0,B3,night
2021-12-10,26.0,B3,night
2021-12-11,148.0,B3,night
2021-12-12,0.0,B3,night
2021-12-13,0.0,B3,night
2021-12-14,0.0,B3,night
2021-12-15,0.0,B3,night
2021-12-16,0.0,B3,night
2021-12-17,36.0,B3,night
2021-12-18,174.0,B3,night
2021-12-19,0.0,B3,night
2021-12-20,0.0,B3,night
2021-12-21,0.0,B3,night
2021-12-22,0.0,B3,night
2021-12-23,0.0,B3,night
2021-12-24,106.0,B3,night
2021-12-25,10.0,B3,night
2021-12-26,0.0,B3,night
2021-12-27,0.0,B3,night
2021-12-28,0.0,B3,night
2021-12-29,0.0,B3,night
2021-12-30,0.0,B3,night
2021-12-31,0.0,B3,night
2022-01-01,15.0,B3,night
2022-01-02,0.0,B3,night
2022-01-04,0.0,B3,night
2022-01-05,3.0,B3,night
2022-01-06,0.0,B3,night
2022-01-07,14.0,B3,night
2022-01-08,45.0,B3,night
2022-01-10,0.0,B3,night
2022-01-11,0.0,B3,night
2022-01-12,0.0,B3,night
2022-01-13,0.0,B3,night
2022-01-14,11.0,B3,night
2022-01-15,33.0,B3,night
2022-01-16,0.0,B3,night
2022-01-17,0.0,B3,night
2022-01-18,0.0,B3,night
2022-01-19,89.0,B3,night
2022-01-20,9.0,B3,night
2022-01-21,0.0,B3,night
2022-01-22,70.0,B3,night
2022-01-23,0.0,B3,night
2022-01-24,0.0,B3,night
2022-01-25,0.0,B3,night
2022-01-26,0.0,B3,night
2022-01-27,0.0,B3,night
2022-01-28,24.0,B3,night
2022-01-29,100.0,B3,night
2022-01-30,0.0,B3,night
2022-01-31,0.0,B3,night
2022-02-01,0.0,B3,night
2022-02-02,0.0,B3,night
2022-02-03,0.0,B3,night
2022-02-04,38.0,B3,night
2022-02-05,138.0,B3,night
2022-02-06,0.0,B3,night
2022-02-07,0.0,B3,night
2022-02-08,0.0,B3,night
2022-02-09,0.0,B3,night
2022-02-10,0.0,B3,night
2022-02-11,0.0,B3,night
2022-02-13,0.0,B3,night
2022-02-14,0.0,B3,night
2022-02-15,0.0,B3,night
2022-02-16,0.0,B3,night
2022-02-17,0.0,B3,night
2022-02-18,0.0,B3,night
2022-02-19,0.0,B3,night
2022-02-20,0.0,B3,night
2022-02-21,0.0,B3,night
2022-02-22,0.0,B3,night
2022-02-23,0.0,B3,night
2022-02-24,0.0,B3,night
2022-02-25,0.0,B3,night
2022-02-26,227.0,B3,night
2022-02-27,0.0,B3,night
2022-02-28,0.0,B3,night
2022-03-01,0.0,B3,night
2022-03-02,0.0,B3,night
2022-03-03,0.0,B3,night
2022-03-04,41.0,B3,night
2022-03-05,120.0,B3,night
2022-03-06,0.0,B3,night
2022-03-07,0.0,B3,night
2022-03-08,0.0,B3,night
2022-03-09,0.0,B3,night
2022-03-10,0.0,B3,night
2022-03-11,0.0,B3,night
2022-03-12,59.0,B3,night
2022-03-13,0.0,B3,night
2022-03-14,0.0,B3,night
2022-03-15,0.0,B3,night
2022-03-16,0.0,B3,night
2022-03-17,0.0,B3,night
2022-03-18,0.0,B3,night
2022-03-19,223.0,B3,night
2022-03-20,0.0,B3,night
2022-03-21,0.0,B3,night
2022-03-22,0.0,B3,night
2022-03-23,0.0,B3,night
2022-03-24,0.0,B3,night
2022-03-25,37.0,B3,night
2022-03-26,134.0,B3,night
2022-03-27,0.0,B3,night
2022-03-28,0.0,B3,night
2022-03-29,0.0,B3,night
2022-03-30,0.0,B3,night
2022-03-31,0.0,B3,night
2022-04-01,0.0,B3,night
2022-04-02,0.0,B3,night
2022-04-03,0.0,B3,night
2022-04-04,0.0,B3,night
2022-04-05,0.0,B3,night
2022-04-06,0.0,B3,night
2022-04-07,0.0,B3,night
2022-04-08,42.0,B3,night
2022-04-09,147.0,B3,night
2022-04-10,0.0,B3,night
2022-04-11,0.0,B3,night
2022-04-12,0.0,B3,night
2022-04-13,7.0,B3,night
2022-04-14,19.0,B3,night
2022-04-15,43.0,B3,night
2022-04-16,135.0,B3,night
2022-04-17,29.0,B3,night
2022-04-18,0.0,B3,night
2022-04-19,0.0,B3,night
2022-04-20,0.0,B3,night
2022-04-21,0.0,B3,night
2022-04-22,42.0,B3,night
2022-04-23,180.0,B3,night
2022-04-24,0.0,B3,night
2022-04-25,0.0,B3,night
2022-04-26,0.0,B3,night
2022-04-27,0.0,B3,night
2022-04-28,0.0,B3,night
2022-04-29,45.0,B3,night
2022-04-30,86.0,B3,night
2022-05-01,0.0,B3,night
2022-05-02,0.0,B3,night
2022-05-03,0.0,B3,night
2022-05-04,0.0,B3,night
2022-05-05,0.0,B3,night
2022-05-06,44.0,B3,night
2022-05-07,49.0,B3,night
2022-05-08,0.0,B3,night
2022-05-09,0.0,B3,night
2022-05-10,0.0,B3,night
2022-05-11,0.0,B3,night
2022-05-12,0.0,B3,night
2022-05-13,36.0,B3,night
2022-05-14,135.0,B3,night
2022-05-18,0.0,B3,night
2022-05-19,0.0,B3,night
2022-05-20,49.0,B3,night
2022-05-21,169.0,B3,night
2022-05-22,0.0,B3,night
2022-05-23,0.0,B3,night
2022-05-24,0.0,B3,night
2022-05-25,0.0,B3,night
2022-05-26,0.0,B3,night
2022-05-27,53.0,B3,night
2022-05-28,249.0,B3,night
2022-05-29,0.0,B3,night
2022-05-30,0.0,B3,night
2022-05-31,0.0,B3,night
2022-06-01,0.0,B3,night
2022-06-02,0.0,B3,night
2022-06-03,59.0,B3,night
2022-06-04,187.0,B3,night
2022-06-05,0.0,B3,night
2022-06-06,0.0,B3,night
2022-06-07,0.0,B3,night
2022-06-08,0.0,B3,night
2022-06-09,0.0,B3,night
2022-06-10,78.0,B3,night
2022-06-11,181.0,B3,night
2022-06-12,0.0,B3,night
2022-06-13,0.0,B3,night
2022-06-14,0.0,B3,night
2022-06-15,0.0,B3,night
2022-06-16,0.0,B3,night
2022-06-17,75.0,B3,night
2022-06-18,163.0,B3,night
2022-06-19,0.0,B3,night
2022-06-20,0.0,B3,night
2022-06-21,0.0,B3,night
2022-06-22,0.0,B3,night
2022-06-23,16.0,B3,night
2022-06-26,0.0,B3,night
2022-06-27,0.0,B3,night
2022-06-28,0.0,B3,night
2022-06-29,0.0,B3,night
2022-06-30,0.0,B3,night
2022-07-03,0.0,B3,night
2022-07-04,0.0,B3,night
2022-07-05,0.0,B3,night
2022-07-06,0.0,B3,night
2022-07-07,0.0,B3,night
2022-07-08,43.0,B3,night
2022-07-09,27.0,B3,night
2022-07-10,0.0,B3,night
2022-07-11,0.0,B3,night
2022-07-13,0.0,B3,night
2022-07-14,0.0,B3,night
2022-07-15,124.0,B3,night
2022-07-16,334.0,B3,night
2022-07-17,0.0,B3,night
2022-07-18,0.0,B3,night
2022-07-19,0.0,B3,night
2022-07-20,0.0,B3,night
2022-07-21,0.0,B3,night
2022-07-22,0.0,B3,night
2022-07-23,233.0,B3,night
2022-07-24,72.0,B3,night
2022-07-25,0.0,B3,night
2022-07-26,0.0,B3,night
2022-07-27,0.0,B3,night
2022-07-28,0.0,B3,night
2022-07-29,66.0,B3,night
2022-07-30,176.0,B3,night
2022-07-31,0.0,B3,night
2022-08-01,0.0,B3,night
2022-08-02,0.0,B3,night
2022-08-03,0.0,B3,night
2022-08-04,0.0,B3,night
2022-08-05,66.0,B3,night
2022-08-06,70.0,B3,night
2022-08-07,0.0,B3,night
2022-08-08,0.0,B3,night
2022-08-09,0.0,B3,night
2022-08-10,0.0,B3,night
2022-08-11,0.0,B3,night
2022-08-12,70.0,B3,night
2022-08-13,746.0,B3,night
2022-08-14,661.0,B3,night
2022-08-15,605.0,B3,night
2022-08-16,428.0,B3,night
2022-08-17,229.0,B3,night
2022-08-18,155.0,B3,night
2022-08-19,604.0,B3,night
2022-08-20,895.0,B3,night
2022-08-21,0.0,B3,night
2022-08-22,0.0,B3,night
2022-08-23,0.0,B3,night
2022-08-24,0.0,B3,night
2022-08-25,0.0,B3,night
2022-08-27,0.0,B3,night
2022-08-28,0.0,B3,night
2022-08-29,0.0,B3,night
2022-08-30,0.0,B3,night
2022-08-31,0.0,B3,night
2022-09-02,59.0,B3,night
2022-09-03,156.0,B3,night
2022-09-04,0.0,B3,night
2022-09-05,13.0,B3,night
2022-09-06,0.0,B3,night
2022-09-07,0.0,B3,night
2022-09-08,40.0,B3,night
2022-09-09,0.0,B3,night
2022-09-10,92.0,B3,night
2022-09-11,0.0,B3,night
2022-09-12,0.0,B3,night
2022-09-13,0.0,B3,night
2022-09-14,0.0,B3,night
2022-09-15,0.0,B3,night
2022-09-16,76.0,B3,night
2022-09-17,237.0,B3,night
2022-09-18,0.0,B3,night
2022-09-19,0.0,B3,night
2022-09-20,0.0,B3,night
2022-09-21,0.0,B3,night
2022-09-22,0.0,B3,night
2022-09-23,68.0,B3,night
2022-09-24,261.0,B3,night
2022-09-25,0.0,B3,night
2022-09-26,0.0,B3,night
2022-09-27,0.0,B3,night
2022-09-28,0.0,B3,night
2022-09-29,0.0,B3,night
2022-10-09,0.0,B3,night
2022-10-10,0.0,B3,night
2022-10-11,2.0,B3,night
2022-10-12,0.0,B3,night
2022-10-13,0.0,B3,night
2022-10-14,27.0,B3,night
2022-10-15,169.0,B3,night
2022-10-16,0.0,B3,night
2022-10-17,0.0,B3,night
2022-10-18,0.0,B3,night
2022-10-19,0.0,B3,night
2022-10-20,0.0,B3,night
2022-10-21,40.0,B3,night
2022-10-23,0.0,B3,night
2022-10-24,0.0,B3,night
2022-10-25,0.0,B3,night
2022-10-26,0.0,B3,night
2022-10-27,0.0,B3,night
2022-10-28,3.0,B3,night
2022-10-29,55.0,B3,night
2022-10-31,175.0,B3,night
2022-11-01,0.0,B3,night
2022-11-02,0.0,B3,night
2022-11-03,0.0,B3,night
2022-11-05,102.0,B3,night
2022-11-06,0.0,B3,night
2022-11-07,0.0,B3,night
2022-11-08,0.0,B3,night
2022-11-09,0.0,B3,night
2022-11-10,0.0,B3,night
2022-11-12,169.0,B3,night
2022-11-13,0.0,B3,night
2022-11-14,0.0,B3,night
2022-11-15,0.0,B3,night
2022-11-16,0.0,B3,night
2022-11-17,0.0,B3,night
2022-11-18,36.0,B3,night
2022-11-20,0.0,B3,night
2022-11-21,0.0,B3,night
2022-11-23,0.0,B3,night
2022-11-24,0.0,B3,night
2022-11-25,50.0,B3,night
2022-11-28,0.0,B3,night
2022-11-29,0.0,B3,night
2022-11-30,0.0,B3,night
2022-12-01,0.0,B3,night
2022-12-02,46.0,B3,night
2022-12-04,0.0,B3,night
2022-12-05,32.0,B3,night
2022-12-06,0.0,B3,night
2022-12-07,25.0,B3,night
2022-12-08,0.0,B3,night
2022-12-09,21.0,B3,night
2022-12-11,0.0,B3,night
2022-12-12,0.0,B3,night
2022-12-13,0.0,B3,night
2022-12-14,0.0,B3,night
2022-12-15,0.0,B3,night
2022-12-16,84.0,B3,night
2022-12-18,0.0,B3,night
2022-12-19,0.0,B3,night
2023-02-21,0.0,B3,night
2023-02-22,0.0,B3,night
2023-02-23,0.0,B3,night
2023-02-24,0.0,B3,night
2023-02-26,0.0,B3,night
2023-02-28,0.0,B3,night
2023-03-01,0.0,B3,night
2023-03-02,0.0,B3,night
2023-03-03,11.0,B3,night
2023-03-05,0.0,B3,night
2023-03-06,0.0,B3,night
2023-03-07,0.0,B3,night
2023-03-08,0.0,B3,night
