"dateTime","weather","lineNumber","passengersNumber"
"2019-09-07",23,102,117
"2019-09-07",23,24,1545
"2019-09-07",23,6,62
"2019-09-07",23,14,3048
"2019-09-07",23,38,212
"2019-09-07",23,46,200
"2019-09-07",23,41,538
"2019-09-07",23,13,9789
"2019-09-07",23,26,5157
"2019-09-07",23,36,926
"2019-09-07",23,35,197
"2019-09-07",23,25,3393
"2019-09-07",23,101,491
"2019-09-07",23,42,510
"2019-09-07",23,45,1194
"2019-09-07",23,37,758
"2019-09-08",23,5,6653
"2019-09-08",23,27,338
"2019-09-08",23,24,410
"2019-09-08",23,26,3422
"2019-09-08",23,23,314
"2019-09-08",23,6,65
"2019-09-08",23,38,212
"2019-09-08",23,25,2356
"2019-09-08",23,46,174
"2019-09-08",23,36,568
"2019-09-08",23,21,913
"2019-09-08",23,45,1294
"2019-09-08",23,14,2273
"2019-09-08",23,8,1511
"2019-09-08",23,16,1720
"2019-09-08",23,37,401
"2019-09-08",23,42,423
"2019-09-08",23,41,198
"2019-09-08",23,19,1479
"2019-09-08",23,18,1296
"2019-09-08",23,17,2248
"2019-09-08",23,31,783
"2019-09-08",23,32,381
"2019-09-08",23,9,2764
"2019-09-08",23,13,8190
"2019-09-08",23,29,2012
"2019-09-08",23,33,1837
"2019-09-08",23,35,185
"2019-09-08",23,28,8170
"2019-09-09",23,29,2869
"2019-09-09",23,35,738
"2019-09-09",23,33,4863
"2019-09-09",23,27,2524
"2019-09-09",23,25,3425
"2019-09-09",23,37,1060
"2019-09-09",23,31,2692
"2019-09-09",23,28,12140
"2019-09-09",23,24,2661
"2019-09-09",23,21,1548
"2019-09-09",23,8,2358
"2019-09-09",23,23,920
"2019-09-09",23,45,1763
"2019-09-09",23,40,1978
"2019-09-09",23,41,775
"2019-09-09",23,26,4721
"2019-09-09",23,36,1337
"2019-09-09",23,19,1700
"2019-09-09",23,14,3890
"2019-09-09",23,42,399
"2019-09-09",23,46,172
"2019-09-09",23,38,313
"2019-09-09",23,18,2178
"2019-09-09",23,16,1966
"2019-09-09",23,32,867
"2019-09-09",23,43,313
"2019-09-09",23,9,3032
"2019-09-09",23,13,10889
"2019-09-09",23,6,72
"2019-09-09",23,17,6632
"2019-09-09",23,5,9369
"2019-09-10",52,46,195
"2019-09-10",52,13,10628
"2019-09-10",52,42,428
"2019-09-10",52,45,1866
"2019-09-10",52,9,3059
"2019-09-10",52,41,1050
"2019-09-10",52,29,2825
"2019-09-10",52,8,2339
"2019-09-10",52,40,2256
"2019-09-10",52,27,2694
"2019-09-10",52,21,1602
"2019-09-10",52,43,373
"2019-09-10",52,28,12692
"2019-09-10",52,26,5295
"2019-09-10",52,16,1593
"2019-09-10",52,23,984
"2019-09-10",52,6,66
"2019-09-10",52,38,306
"2019-09-10",52,37,1136
"2019-09-10",52,17,6880
"2019-09-10",52,5,9968
"2019-09-10",52,19,1672
"2019-09-10",52,18,2085
"2019-09-10",52,33,4925
"2019-09-10",52,14,3972
"2019-09-10",52,25,3599
"2019-09-10",52,36,1345
"2019-09-10",52,24,2786
"2019-09-10",52,35,765
"2019-09-10",52,31,2937
"2019-09-10",52,32,873
"2019-09-11",43,45,1845
"2019-09-11",43,41,933
"2019-09-11",43,16,1946
"2019-09-11",43,46,179
"2019-09-11",43,27,2603
"2019-09-11",43,26,4988
"2019-09-11",43,19,1663
"2019-09-11",43,14,4051
"2019-09-11",43,9,3283
"2019-09-11",43,23,1026
"2019-09-11",43,43,253
"2019-09-11",43,8,2419
"2019-09-11",43,13,11397
"2019-09-11",43,25,3558
"2019-09-11",43,35,856
"2019-09-11",43,18,2180
"2019-09-11",43,5,9656
"2019-09-11",43,24,2751
"2019-09-11",43,42,438
"2019-09-11",43,40,1954
"2019-09-11",43,21,1620
"2019-09-11",43,17,6807
"2019-09-11",43,6,69
"2019-09-11",43,31,3005
"2019-09-11",43,36,1485
"2019-09-11",43,37,1056
"2019-09-11",43,38,340
"2019-09-11",43,29,3049
"2019-09-11",43,32,882
"2019-09-11",43,28,12809
"2019-09-11",43,33,4817
"2019-09-12",11,33,4910
"2019-09-12",11,35,822
"2019-09-12",11,43,318
"2019-09-12",11,31,2976
"2019-09-12",11,8,2312
"2019-09-12",11,25,3490
"2019-09-12",11,14,4116
"2019-09-12",11,16,1829
"2019-09-12",11,29,2978
"2019-09-12",11,13,11454
"2019-09-12",11,17,6889
"2019-09-12",11,26,5185
"2019-09-12",11,9,3213
"2019-09-12",11,19,1728
"2019-09-12",11,5,9795
"2019-09-12",11,32,889
"2019-09-12",11,23,1010
"2019-09-12",11,27,2597
"2019-09-12",11,6,76
"2019-09-12",11,42,432
"2019-09-12",11,37,1075
"2019-09-12",11,45,1741
"2019-09-12",11,28,12724
"2019-09-12",11,21,1540
"2019-09-12",11,41,1027
"2019-09-12",11,38,348
"2019-09-12",11,46,211
"2019-09-12",11,24,2837
"2019-09-12",11,18,2256
"2019-09-12",11,36,1481
"2019-09-12",11,40,2105
"2019-09-13",12,102,37
"2019-09-13",12,23,994
"2019-09-13",12,103,95
"2019-09-13",12,25,8033
"2019-09-13",12,101,84
"2019-09-13",12,24,2744
"2019-09-13",12,46,181
"2019-09-13",12,21,1643
"2019-09-13",12,32,869
"2019-09-13",12,26,5583
"2019-09-13",12,27,2576
"2019-09-13",12,33,4860
"2019-09-13",12,35,727
"2019-09-13",12,29,2807
"2019-09-13",12,31,2937
"2019-09-13",12,109,53
"2019-09-13",12,38,307
"2019-09-13",12,104,121
"2019-09-13",12,6,77
"2019-09-13",12,45,1933
"2019-09-13",12,42,428
"2019-09-13",12,110,152
"2019-09-13",12,40,1990
"2019-09-13",12,37,1037
"2019-09-13",12,13,11537
"2019-09-13",12,19,1942
"2019-09-13",12,14,4009
"2019-09-13",12,28,12203
"2019-09-13",12,41,944
"2019-09-13",12,106,132
"2019-09-13",12,9,3391
"2019-09-13",12,108,69
"2019-09-13",12,36,1414
"2019-09-13",12,18,2294
"2019-09-13",12,17,6607
"2019-09-13",12,43,277
"2019-09-13",12,8,2374
"2019-09-13",12,5,9698
"2019-09-13",12,16,1953
"2019-09-14",13,17,4853
"2019-09-14",13,46,186
"2019-09-14",13,28,11735
"2019-09-14",13,102,143
"2019-09-14",13,35,243
"2019-09-14",13,29,2541
"2019-09-14",13,33,2908
"2019-09-14",13,32,680
"2019-09-14",13,5,8551
"2019-09-14",13,103,261
"2019-09-14",13,14,2742
"2019-09-14",13,45,1098
"2019-09-14",13,27,1775
"2019-09-14",13,104,295
"2019-09-14",13,13,9068
"2019-09-14",13,16,2240
"2019-09-14",13,9,2784
"2019-09-14",13,42,446
"2019-09-14",13,101,320
"2019-09-14",13,31,2036
"2019-09-14",13,37,847
"2019-09-14",13,23,690
"2019-09-14",13,18,1641
"2019-09-14",13,38,220
"2019-09-14",13,8,1894
"2019-09-14",13,41,563
"2019-09-14",13,24,1673
"2019-09-14",13,106,383
"2019-09-14",13,108,129
"2019-09-14",13,36,916
"2019-09-14",13,26,5026
"2019-09-14",13,109,118
"2019-09-14",13,6,87
"2019-09-14",13,21,2014
"2019-09-14",13,25,7381
"2019-09-14",13,110,244
"2019-09-14",13,19,1705
"2019-09-15",13,27,348
"2019-09-15",13,28,6128
"2019-09-15",13,6,31
"2019-09-15",13,32,342
"2019-09-15",13,33,1426
"2019-09-15",13,25,1749
"2019-09-15",13,31,776
"2019-09-15",13,35,178
"2019-09-15",13,46,122
"2019-09-15",13,45,1231
"2019-09-15",13,26,2337
"2019-09-15",13,42,389
"2019-09-15",13,9,2048
"2019-09-15",13,41,291
"2019-09-15",13,8,1233
"2019-09-15",13,38,190
"2019-09-15",13,17,2270
"2019-09-15",13,14,1790
"2019-09-15",13,37,303
"2019-09-15",13,29,1575
"2019-09-15",13,24,373
"2019-09-15",13,21,793
"2019-09-15",13,18,947
"2019-09-15",13,19,1043
"2019-09-15",13,36,448
"2019-09-15",13,16,1480
"2019-09-15",13,13,6247
"2019-09-15",13,5,4058
"2019-09-15",13,23,263
"2019-09-16",23,45,1744
"2019-09-16",23,8,2311
"2019-09-16",23,46,223
"2019-09-16",23,9,3280
"2019-09-16",23,16,1747
"2019-09-16",23,6,70
"2019-09-16",23,32,871
"2019-09-16",23,43,274
"2019-09-16",23,14,4074
"2019-09-16",23,29,2785
"2019-09-16",23,28,12426
"2019-09-16",23,5,9294
"2019-09-16",23,27,2598
"2019-09-16",23,41,1070
"2019-09-16",23,21,1447
"2019-09-16",23,23,904
"2019-09-16",23,42,363
"2019-09-16",23,19,1807
"2019-09-16",23,40,2198
"2019-09-16",23,36,1437
"2019-09-16",23,26,4850
"2019-09-16",23,13,11015
"2019-09-16",23,18,2134
"2019-09-16",23,33,4693
"2019-09-16",23,17,6672
"2019-09-16",23,38,363
"2019-09-16",23,25,3221
"2019-09-16",23,24,2826
"2019-09-16",23,37,1023
"2019-09-16",23,31,2854
"2019-09-16",23,35,804
"2019-09-17",11,31,2866
"2019-09-17",11,42,395
"2019-09-17",11,16,1696
"2019-09-17",11,32,892
"2019-09-17",11,9,3363
"2019-09-17",11,45,1691
"2019-09-17",11,43,315
"2019-09-17",11,5,9482
"2019-09-17",11,18,2148
"2019-09-17",11,28,12718
"2019-09-17",11,23,990
"2019-09-17",11,6,65
"2019-09-17",11,29,2990
"2019-09-17",11,8,2346
"2019-09-17",11,26,4999
"2019-09-17",11,24,2853
"2019-09-17",11,17,6929
"2019-09-17",11,21,1535
"2019-09-17",11,35,870
"2019-09-17",11,36,1492
"2019-09-17",11,14,4191
"2019-09-17",11,13,11292
"2019-09-17",11,27,2670
"2019-09-17",11,41,980
"2019-09-17",11,37,1061
"2019-09-17",11,46,220
"2019-09-17",11,19,1776
"2019-09-17",11,25,3206
"2019-09-17",11,33,4952
"2019-09-17",11,38,323
"2019-09-17",11,40,2056
"2019-09-18",51,31,3066
"2019-09-18",51,32,841
"2019-09-18",51,19,1718
"2019-09-18",51,29,2859
"2019-09-18",51,16,1525
"2019-09-18",51,14,4155
"2019-09-18",51,18,2083
"2019-09-18",51,33,5012
"2019-09-18",51,28,12865
"2019-09-18",51,21,1745
"2019-09-18",51,38,365
"2019-09-18",51,25,2989
"2019-09-18",51,43,285
"2019-09-18",51,13,11329
"2019-09-18",51,41,1034
"2019-09-18",51,40,2058
"2019-09-18",51,24,2862
"2019-09-18",51,17,7479
"2019-09-18",51,36,1414
"2019-09-18",51,5,10037
"2019-09-18",51,45,1617
"2019-09-18",51,23,904
"2019-09-18",51,27,2862
"2019-09-18",51,37,1001
"2019-09-18",51,35,885
"2019-09-18",51,6,80
"2019-09-18",51,26,4873
"2019-09-18",51,46,207
"2019-09-18",51,9,3252
"2019-09-18",51,42,430
"2019-09-18",51,8,2283
"2019-09-19",13,26,4980
"2019-09-19",13,41,1092
"2019-09-19",13,27,2745
"2019-09-19",13,40,2163
"2019-09-19",13,43,288
"2019-09-19",13,37,991
"2019-09-19",13,21,1609
"2019-09-19",13,25,3560
"2019-09-19",13,23,1005
"2019-09-19",13,36,1537
"2019-09-19",13,28,12891
"2019-09-19",13,42,410
"2019-09-19",13,38,335
"2019-09-19",13,45,1700
"2019-09-19",13,19,1798
"2019-09-19",13,18,2252
"2019-09-19",13,35,862
"2019-09-19",13,33,5014
"2019-09-19",13,29,2867
"2019-09-19",13,31,2912
"2019-09-19",13,8,2440
"2019-09-19",13,32,868
"2019-09-19",13,24,2759
"2019-09-19",13,17,7268
"2019-09-19",13,14,4176
"2019-09-19",13,13,11658
"2019-09-19",13,46,204
"2019-09-19",13,6,73
"2019-09-19",13,9,3411
"2019-09-19",13,16,1792
"2019-09-19",13,5,9880
"2019-09-20",13,45,1847
"2019-09-20",13,36,1462
"2019-09-20",13,38,374
"2019-09-20",13,16,1894
"2019-09-20",13,40,2066
"2019-09-20",13,37,1065
"2019-09-20",13,35,683
"2019-09-20",13,101,145
"2019-09-20",13,17,7012
"2019-09-20",13,46,207
"2019-09-20",13,33,5120
"2019-09-20",13,9,3762
"2019-09-20",13,19,1945
"2019-09-20",13,43,251
"2019-09-20",13,23,1015
"2019-09-20",13,109,57
"2019-09-20",13,104,160
"2019-09-20",13,106,169
"2019-09-20",13,41,1027
"2019-09-20",13,103,65
"2019-09-20",13,32,961
"2019-09-20",13,18,2382
"2019-09-20",13,42,472
"2019-09-20",13,110,143
"2019-09-20",13,6,74
"2019-09-20",13,8,2325
"2019-09-20",13,24,2792
"2019-09-20",13,102,54
"2019-09-20",13,14,4337
"2019-09-20",13,26,5691
"2019-09-20",13,28,12754
"2019-09-20",13,108,131
"2019-09-20",13,5,10558
"2019-09-20",13,31,2918
"2019-09-20",13,27,2630
"2019-09-20",13,13,11734
"2019-09-20",13,21,1723
"2019-09-20",13,25,3731
"2019-09-20",13,29,3041
"2019-09-21",43,14,2841
"2019-09-21",43,28,9412
"2019-09-21",43,46,190
"2019-09-21",43,13,9487
"2019-09-21",43,27,1276
"2019-09-21",43,103,400
"2019-09-21",43,9,3007
"2019-09-21",43,101,403
"2019-09-21",43,32,590
"2019-09-21",43,31,1813
"2019-09-21",43,8,1977
"2019-09-21",43,45,1253
"2019-09-21",43,24,1313
"2019-09-21",43,23,641
"2019-09-21",43,102,162
"2019-09-21",43,110,330
"2019-09-21",43,108,278
"2019-09-21",43,42,484
"2019-09-21",43,18,1656
"2019-09-21",43,29,2481
"2019-09-21",43,104,470
"2019-09-21",43,21,1830
"2019-09-21",43,17,3512
"2019-09-21",43,6,33
"2019-09-21",43,5,8502
"2019-09-21",43,26,4978
"2019-09-21",43,109,183
"2019-09-21",43,37,822
"2019-09-21",43,19,1763
"2019-09-21",43,33,3015
"2019-09-21",43,16,2430
"2019-09-21",43,36,903
"2019-09-21",43,106,381
"2019-09-21",43,25,3133
"2019-09-21",43,38,242
"2019-09-21",43,41,641
"2019-09-21",43,35,189
"2019-09-22",24,41,247
"2019-09-22",24,6,32
"2019-09-22",24,46,136
"2019-09-22",24,33,1591
"2019-09-22",24,5,4719
"2019-09-22",24,45,1222
"2019-09-22",24,38,176
"2019-09-22",24,23,264
"2019-09-22",24,19,1097
"2019-09-22",24,42,322
"2019-09-22",24,37,320
"2019-09-22",24,17,2636
"2019-09-22",24,9,2091
"2019-09-22",24,21,773
"2019-09-22",24,8,1413
"2019-09-22",24,32,304
"2019-09-22",24,35,153
"2019-09-22",24,14,1822
"2019-09-22",24,36,488
"2019-09-22",24,27,317
"2019-09-22",24,26,2565
"2019-09-22",24,28,6856
"2019-09-22",24,16,1364
"2019-09-22",24,18,1136
"2019-09-22",24,13,6638
"2019-09-22",24,24,336
"2019-09-22",24,25,2124
"2019-09-22",24,31,699
"2019-09-22",24,29,1726
"2019-09-23",17,9,3287
"2019-09-23",17,13,11383
"2019-09-23",17,26,4723
"2019-09-23",17,29,2961
"2019-09-23",17,8,2241
"2019-09-23",17,23,957
"2019-09-23",17,27,2715
"2019-09-23",17,6,73
"2019-09-23",17,25,3651
"2019-09-23",17,37,965
"2019-09-23",17,28,12804
"2019-09-23",17,16,1757
"2019-09-23",17,24,2702
"2019-09-23",17,21,1576
"2019-09-23",17,36,1482
"2019-09-23",17,38,321
"2019-09-23",17,41,1072
"2019-09-23",17,19,1666
"2019-09-23",17,17,7181
"2019-09-23",17,18,2238
"2019-09-23",17,5,9803
"2019-09-23",17,33,5279
"2019-09-23",17,35,868
"2019-09-23",17,14,4137
"2019-09-23",17,32,902
"2019-09-23",17,31,3009
"2019-09-23",17,46,202
"2019-09-23",17,43,282
"2019-09-23",17,42,394
"2019-09-23",17,45,1750
"2019-09-23",17,40,2022
"2019-09-24",25,43,285
"2019-09-24",25,14,4102
"2019-09-24",25,45,1690
"2019-09-24",25,42,397
"2019-09-24",25,17,7073
"2019-09-24",25,36,1463
"2019-09-24",25,13,11103
"2019-09-24",25,18,2310
"2019-09-24",25,19,1659
"2019-09-24",25,41,1104
"2019-09-24",25,27,2981
"2019-09-24",25,26,5196
"2019-09-24",25,25,3646
"2019-09-24",25,21,1427
"2019-09-24",25,16,1698
"2019-09-24",25,40,2327
"2019-09-24",25,24,2899
"2019-09-24",25,23,961
"2019-09-24",25,38,308
"2019-09-24",25,33,5202
"2019-09-24",25,31,2955
"2019-09-24",25,32,873
"2019-09-24",25,29,2878
"2019-09-24",25,28,13008
"2019-09-24",25,35,862
"2019-09-24",25,9,3320
"2019-09-24",25,37,1031
"2019-09-24",25,5,10408
"2019-09-24",25,8,2342
"2019-09-24",25,6,67
"2019-09-24",25,46,214
"2019-09-25",43,33,5301
"2019-09-25",43,40,2260
"2019-09-25",43,23,973
"2019-09-25",43,9,3448
"2019-09-25",43,32,832
"2019-09-25",43,38,354
"2019-09-25",43,19,1690
"2019-09-25",43,17,7234
"2019-09-25",43,37,999
"2019-09-25",43,18,2209
"2019-09-25",43,35,856
"2019-09-25",43,5,10429
"2019-09-25",43,24,2887
"2019-09-25",43,36,1417
"2019-09-25",43,8,2277
"2019-09-25",43,16,1684
"2019-09-25",43,6,54
"2019-09-25",43,43,330
"2019-09-25",43,42,390
"2019-09-25",43,41,1060
"2019-09-25",43,46,189
"2019-09-25",43,28,12997
"2019-09-25",43,25,3580
"2019-09-25",43,14,4264
"2019-09-25",43,27,2854
"2019-09-25",43,31,2821
"2019-09-25",43,13,11539
"2019-09-25",43,45,1659
"2019-09-25",43,26,4984
"2019-09-25",43,21,1627
"2019-09-25",43,29,2766
"2019-09-26",12,40,2203
"2019-09-26",12,46,227
"2019-09-26",12,41,1187
"2019-09-26",12,9,3392
"2019-09-26",12,43,343
"2019-09-26",12,38,334
"2019-09-26",12,45,1832
"2019-09-26",12,24,2886
"2019-09-26",12,26,5343
"2019-09-26",12,8,2357
"2019-09-26",12,13,11965
"2019-09-26",12,5,11860
"2019-09-26",12,25,3718
"2019-09-26",12,18,2315
"2019-09-26",12,42,424
"2019-09-26",12,14,4483
"2019-09-26",12,17,8444
"2019-09-26",12,16,1693
"2019-09-26",12,32,915
"2019-09-26",12,6,79
"2019-09-26",12,23,1014
"2019-09-26",12,37,990
"2019-09-26",12,31,3202
"2019-09-26",12,19,1690
"2019-09-26",12,29,3134
"2019-09-26",12,27,3126
"2019-09-26",12,35,773
"2019-09-26",12,28,14829
"2019-09-26",12,21,1860
"2019-09-26",12,36,1429
"2019-09-26",12,33,5184
"2019-09-27",43,26,5638
"2019-09-27",43,23,1052
"2019-09-27",43,5,9876
"2019-09-27",43,25,4245
"2019-09-27",43,21,1761
"2019-09-27",43,24,2630
"2019-09-27",43,6,77
"2019-09-27",43,27,2658
"2019-09-27",43,38,431
"2019-09-27",43,109,89
"2019-09-27",43,108,139
"2019-09-27",43,106,147
"2019-09-27",43,9,3718
"2019-09-27",43,110,158
"2019-09-27",43,37,1015
"2019-09-27",43,28,12869
"2019-09-27",43,42,455
"2019-09-27",43,41,1092
"2019-09-27",43,18,2453
"2019-09-27",43,17,6823
"2019-09-27",43,14,4131
"2019-09-27",43,31,2940
"2019-09-27",43,40,1962
"2019-09-27",43,13,12436
"2019-09-27",43,36,1382
"2019-09-27",43,104,139
"2019-09-27",43,32,936
"2019-09-27",43,35,777
"2019-09-27",43,19,2004
"2019-09-27",43,43,222
"2019-09-27",43,29,3157
"2019-09-27",43,102,51
"2019-09-27",43,8,2330
"2019-09-27",43,16,1640
"2019-09-27",43,103,120
"2019-09-27",43,46,195
"2019-09-27",43,101,166
"2019-09-27",43,33,4627
"2019-09-27",43,45,1892
"2019-09-28",43,33,3270
"2019-09-28",43,18,1719
"2019-09-28",43,32,578
"2019-09-28",43,35,221
"2019-09-28",43,102,113
"2019-09-28",43,6,61
"2019-09-28",43,9,3220
"2019-09-28",43,5,8488
"2019-09-28",43,13,9615
"2019-09-28",43,17,3320
"2019-09-28",43,103,305
"2019-09-28",43,8,2011
"2019-09-28",43,19,1744
"2019-09-28",43,28,9333
"2019-09-28",43,106,408
"2019-09-28",43,23,690
"2019-09-28",43,31,1795
"2019-09-28",43,24,1621
"2019-09-28",43,25,3494
"2019-09-28",43,41,594
"2019-09-28",43,16,2061
"2019-09-28",43,29,2398
"2019-09-28",43,101,369
"2019-09-28",43,36,932
"2019-09-28",43,21,1570
"2019-09-28",43,14,2821
"2019-09-28",43,38,249
"2019-09-28",43,46,166
"2019-09-28",43,42,477
"2019-09-28",43,109,141
"2019-09-28",43,27,1450
"2019-09-28",43,45,1204
"2019-09-28",43,37,698
"2019-09-28",43,108,192
"2019-09-28",43,26,4864
"2019-09-28",43,104,401
"2019-09-28",43,110,269
"2019-09-29",13,16,1568
"2019-09-29",13,17,2464
"2019-09-29",13,28,6688
"2019-09-29",13,8,1367
"2019-09-29",13,27,352
"2019-09-29",13,9,2261
"2019-09-29",13,37,322
"2019-09-29",13,13,6847
"2019-09-29",13,29,1831
"2019-09-29",13,33,1551
"2019-09-29",13,14,1785
"2019-09-29",13,25,1837
"2019-09-29",13,38,196
"2019-09-29",13,19,1102
"2019-09-29",13,18,1037
"2019-09-29",13,26,2512
"2019-09-29",13,32,307
"2019-09-29",13,35,153
"2019-09-29",13,46,143
"2019-09-29",13,36,506
"2019-09-29",13,24,391
"2019-09-29",13,21,772
"2019-09-29",13,5,3908
"2019-09-29",13,42,423
"2019-09-29",13,41,311
"2019-09-29",13,6,24
"2019-09-29",13,23,264
"2019-09-29",13,45,1105
"2019-09-29",13,31,721
"2019-09-30",12,24,2942
"2019-09-30",12,40,2241
"2019-09-30",12,23,1013
"2019-09-30",12,19,1670
"2019-09-30",12,37,1047
"2019-09-30",12,38,323
"2019-09-30",12,25,3422
"2019-09-30",12,36,1541
"2019-09-30",12,16,1620
"2019-09-30",12,17,6787
"2019-09-30",12,35,838
"2019-09-30",12,41,1032
"2019-09-30",12,18,2121
"2019-09-30",12,42,451
"2019-09-30",12,14,4220
"2019-09-30",12,46,217
"2019-09-30",12,32,830
"2019-09-30",12,21,1489
"2019-09-30",12,31,2983
"2019-09-30",12,27,2919
"2019-09-30",12,28,13074
"2019-09-30",12,33,4827
"2019-09-30",12,26,4983
"2019-09-30",12,13,11274
"2019-09-30",12,5,9174
"2019-09-30",12,6,55
"2019-09-30",12,29,3101
"2019-09-30",12,9,3467
"2019-09-30",12,45,1697
"2019-09-30",12,43,304
"2019-09-30",12,8,2271
"2019-10-01",23,42,397
"2019-10-01",23,36,1447
"2019-10-01",23,41,1091
"2019-10-01",23,38,304
"2019-10-01",23,37,1080
"2019-10-01",23,32,880
"2019-10-01",23,13,11108
"2019-10-01",23,29,2814
"2019-10-01",23,17,7381
"2019-10-01",23,35,841
"2019-10-01",23,31,2888
"2019-10-01",23,16,1247
"2019-10-01",23,40,2266
"2019-10-01",23,33,4798
"2019-10-01",23,43,359
"2019-10-01",23,5,9536
"2019-10-01",23,19,1643
"2019-10-01",23,8,2395
"2019-10-01",23,9,3316
"2019-10-01",23,28,12711
"2019-10-01",23,14,4199
"2019-10-01",23,25,3570
"2019-10-01",23,46,201
"2019-10-01",23,23,990
"2019-10-01",23,24,2982
"2019-10-01",23,27,2935
"2019-10-01",23,26,5102
"2019-10-01",23,21,1443
"2019-10-01",23,6,87
"2019-10-01",23,45,1680
"2019-10-01",23,18,2141
"2019-10-02",25,21,1575
"2019-10-02",25,37,1118
"2019-10-02",25,32,847
"2019-10-02",25,35,927
"2019-10-02",25,19,1591
"2019-10-02",25,33,5451
"2019-10-02",25,27,3184
"2019-10-02",25,36,1405
"2019-10-02",25,18,2269
"2019-10-02",25,46,214
"2019-10-02",25,31,3012
"2019-10-02",25,28,13982
"2019-10-02",25,14,4290
"2019-10-02",25,17,8188
"2019-10-02",25,26,5556
"2019-10-02",25,45,2016
"2019-10-02",25,5,10553
"2019-10-02",25,16,1111
"2019-10-02",25,9,3635
"2019-10-02",25,24,3245
"2019-10-02",25,40,2444
"2019-10-02",25,13,11322
"2019-10-02",25,42,445
"2019-10-02",25,43,354
"2019-10-02",25,38,348
"2019-10-02",25,6,67
"2019-10-02",25,41,1289
"2019-10-02",25,23,1011
"2019-10-02",25,29,2947
"2019-10-02",25,25,3501
"2019-10-02",25,8,2499
"2019-10-03",43,14,4356
"2019-10-03",43,31,3164
"2019-10-03",43,29,3111
"2019-10-03",43,13,11413
"2019-10-03",43,23,945
"2019-10-03",43,6,75
"2019-10-03",43,5,10138
"2019-10-03",43,32,938
"2019-10-03",43,8,2455
"2019-10-03",43,21,1486
"2019-10-03",43,19,1607
"2019-10-03",43,40,2205
"2019-10-03",43,37,999
"2019-10-03",43,24,2954
"2019-10-03",43,16,1305
"2019-10-03",43,36,1485
"2019-10-03",43,33,5077
"2019-10-03",43,9,3421
"2019-10-03",43,17,7455
"2019-10-03",43,35,831
"2019-10-03",43,26,5142
"2019-10-03",43,18,2128
"2019-10-03",43,38,314
"2019-10-03",43,25,3489
"2019-10-03",43,41,1150
"2019-10-03",43,27,2867
"2019-10-03",43,43,350
"2019-10-03",43,28,13379
"2019-10-03",43,46,242
"2019-10-03",43,45,1772
"2019-10-03",43,42,410
"2019-10-04",26,43,325
"2019-10-04",26,40,2209
"2019-10-04",26,41,1179
"2019-10-04",26,28,13267
"2019-10-04",26,42,425
"2019-10-04",26,25,3769
"2019-10-04",26,24,2981
"2019-10-04",26,31,3041
"2019-10-04",26,27,2876
"2019-10-04",26,26,5633
"2019-10-04",26,38,346
"2019-10-04",26,21,1702
"2019-10-04",26,108,38
"2019-10-04",26,37,1031
"2019-10-04",26,45,2018
"2019-10-04",26,19,1730
"2019-10-04",26,106,113
"2019-10-04",26,29,3101
"2019-10-04",26,36,1468
"2019-10-04",26,23,1021
"2019-10-04",26,103,73
"2019-10-04",26,14,4065
"2019-10-04",26,33,5153
"2019-10-04",26,35,806
"2019-10-04",26,101,80
"2019-10-04",26,46,201
"2019-10-04",26,109,34
"2019-10-04",26,110,80
"2019-10-04",26,18,2264
"2019-10-04",26,13,11629
"2019-10-04",26,8,2407
"2019-10-04",26,102,23
"2019-10-04",26,32,837
"2019-10-04",26,104,108
"2019-10-04",26,6,78
"2019-10-04",26,5,9941
"2019-10-04",26,16,1318
"2019-10-04",26,17,7433
"2019-10-04",26,9,3610
"2019-10-05",44,26,4622
"2019-10-05",44,109,102
"2019-10-05",44,35,164
"2019-10-05",44,108,201
"2019-10-05",44,25,3179
"2019-10-05",44,106,355
"2019-10-05",44,37,658
"2019-10-05",44,27,1411
"2019-10-05",44,28,8567
"2019-10-05",44,36,867
"2019-10-05",44,24,1509
"2019-10-05",44,33,2860
"2019-10-05",44,31,1693
"2019-10-05",44,103,356
"2019-10-05",44,41,524
"2019-10-05",44,32,557
"2019-10-05",44,38,281
"2019-10-05",44,8,1933
"2019-10-05",44,23,590
"2019-10-05",44,110,330
"2019-10-05",44,102,110
"2019-10-05",44,29,2629
"2019-10-05",44,104,332
"2019-10-05",44,21,1528
"2019-10-05",44,5,7234
"2019-10-05",44,6,35
"2019-10-05",44,42,445
"2019-10-05",44,13,9117
"2019-10-05",44,19,1638
"2019-10-05",44,45,1110
"2019-10-05",44,101,373
"2019-10-05",44,9,3029
"2019-10-05",44,17,3316
"2019-10-05",44,46,185
"2019-10-05",44,18,1523
"2019-10-05",44,14,2690
"2019-10-05",44,16,1633
"2019-10-06",25,37,335
"2019-10-06",25,33,1327
"2019-10-06",25,35,159
"2019-10-06",25,23,246
"2019-10-06",25,17,4364
"2019-10-06",25,41,275
"2019-10-06",25,18,839
"2019-10-06",25,36,423
"2019-10-06",25,42,325
"2019-10-06",25,38,195
"2019-10-06",25,32,306
"2019-10-06",25,19,828
"2019-10-06",25,16,842
"2019-10-06",25,29,1323
"2019-10-06",25,8,1138
"2019-10-06",25,31,790
"2019-10-06",25,6,28
"2019-10-06",25,9,2022
"2019-10-06",25,24,437
